PWSID,ZIPCODE
CA1910067,90158
CA1910067,90165
CA1910067,90160
CA1910067,90161
CA1910067,90217
CA1910067,90162
CA1910067,90163
CA1910067,90216
CA1910067,90178
CA1910067,90218
CA1910067,90201
CA1910067,90195
CA1910067,90196
CA1910067,90197
CA1910067,90198
CA1910067,90058
CA1910067,90209
CA1910067,90176
CA1910067,90200
CA1910067,90210
CA1910067,90057
CA1910067,90202
CA1910067,90203
CA1910067,90204
CA1910067,90056
CA1910067,90208
CA1910067,90205
CA1910067,90199
CA1910067,90059
CA1910067,90211
CA1910067,90179
CA1910067,90180
CA1910067,90181
CA1910067,90182
CA1910067,90183
CA1910067,90184
CA1910067,90194
CA1910067,90186
CA1910067,90193
CA1910067,90188
CA1910067,90220
CA1910067,90189
CA1910067,90190
CA1910067,90191
CA1910067,90192
CA1910067,90187
CA1910067,90185
CA1910067,90003
CA1910067,90001
CA1910067,90055
CA1910067,90147
CA1910067,90008
CA1910067,90006
CA1910067,90007
CA1910067,90002
CA1910067,90065
CA1910067,90149
CA1910067,90151
CA1910067,90152
CA1910067,90150
CA1910067,90102
CA1910067,90004
CA1910067,90010
CA1910067,90011
CA1910067,90066
CA1910067,90005
CA1910067,90064
CA1910067,90146
CA1910067,90148
CA1910067,90012
CA1910067,90013
CA1910067,91363
CA1910067,91365
CA1910067,91367
CA1910067,91366
CA1910067,91362
CA1910067,91361
CA1910067,91364
CA1910067,91425
CA1910067,91355
CA1910067,91356
CA1910067,91433
CA1910067,91432
CA1910067,91431
CA1910067,91430
CA1910067,91429
CA1910067,91428
CA1910067,91423
CA1910067,91426
CA1910067,91360
CA1910067,91374
CA1910067,91424
CA1910067,91422
CA1910067,91357
CA1910067,91421
CA1910067,91420
CA1910067,91358
CA1910067,91419
CA1910067,91359
CA1910067,91427
CA1910067,91398
CA1910067,91389
CA1910067,91390
CA1910067,91391
CA1910067,91354
CA1910067,91392
CA1910067,91393
CA1910067,91394
CA1910067,91395
CA1910067,91411
CA1910067,91396
CA1910067,91373
CA1910067,91410
CA1910067,91386
CA1910067,91399
CA1910067,91400
CA1910067,91401
CA1910067,91402
CA1910067,91403
CA1910067,91404
CA1910067,91405
CA1910067,90254
CA1910067,91406
CA1910067,91407
CA1910067,91408
CA1910067,91397
CA1910067,91414
CA1910067,91418
CA1910067,91417
CA1910067,91369
CA1910067,91370
CA1910067,91371
CA1910067,91372
CA1910067,91416
CA1910067,91409
CA1910067,91375
CA1910067,91376
CA1910067,91377
CA1910067,91388
CA1910067,91378
CA1910067,91387
CA1910067,91379
CA1910067,91380
CA1910067,91413
CA1910067,91381
CA1910067,91382
CA1910067,91412
CA1910067,91383
CA1910067,91303
CA1910067,91384
CA1910067,91385
CA1910067,91368
CA1910067,91415
CA1910067,91256
CA1910067,91264
CA1910067,91263
CA1910067,91262
CA1910067,91261
CA1910067,91260
CA1910067,91259
CA1910067,91248
CA1910067,91257
CA1910067,91267
CA1910067,91255
CA1910067,91254
CA1910067,91253
CA1910067,91252
CA1910067,91251
CA1910067,91250
CA1910067,91305
CA1910067,91258
CA1910067,91274
CA1910067,91283
CA1910067,91282
CA1910067,91281
CA1910067,91280
CA1910067,91279
CA1910067,91278
CA1910067,91277
CA1910067,91265
CA1910067,91275
CA1910067,91266
CA1910067,91273
CA1910067,91272
CA1910067,91271
CA1910067,91270
CA1910067,91269
CA1910067,91268
CA1910067,91247
CA1910067,91276
CA1910067,91219
CA1910067,91227
CA1910067,91226
CA1910067,91225
CA1910067,91224
CA1910067,91223
CA1910067,91222
CA1910067,91249
CA1910067,91220
CA1910067,91230
CA1910067,91218
CA1910067,91217
CA1910067,91216
CA1910067,91215
CA1910067,91214
CA1910067,91213
CA1910067,91212
CA1910067,91221
CA1910067,91237
CA1910067,91246
CA1910067,91245
CA1910067,91244
CA1910067,91243
CA1910067,91242
CA1910067,91241
CA1910067,91240
CA1910067,91228
CA1910067,91238
CA1910067,91229
CA1910067,91236
CA1910067,91235
CA1910067,91234
CA1910067,91233
CA1910067,91232
CA1910067,91231
CA1910067,91286
CA1910067,91239
CA1910067,91330
CA1910067,90259
CA1910067,91337
CA1910067,91336
CA1910067,91335
CA1910067,91334
CA1910067,91333
CA1910067,91284
CA1910067,91331
CA1910067,90256
CA1910067,91329
CA1910067,91328
CA1910067,91327
CA1910067,91326
CA1910067,90260
CA1910067,90261
CA1910067,90262
CA1910067,91332
CA1910067,91343
CA1910067,91352
CA1910067,91351
CA1910067,91350
CA1910067,91349
CA1910067,91348
CA1910067,91347
CA1910067,91346
CA1910067,90258
CA1910067,91344
CA1910067,90257
CA1910067,91342
CA1910067,91341
CA1910067,91340
CA1910067,91339
CA1910067,91338
CA1910067,90255
CA1910067,91324
CA1910067,91345
CA1910067,91295
CA1910067,90263
CA1910067,91506
CA1910067,91302
CA1910067,91301
CA1910067,91300
CA1910067,91299
CA1910067,91298
CA1910067,91306
CA1910067,91296
CA1910067,91307
CA1910067,91294
CA1910067,91293
CA1910067,91292
CA1910067,91291
CA1910067,91290
CA1910067,91288
CA1910067,91353
CA1910067,91297
CA1910067,91315
CA1910067,91285
CA1910067,91323
CA1910067,91322
CA1910067,91321
CA1910067,91320
CA1910067,91319
CA1910067,91318
CA1910067,91304
CA1910067,91316
CA1910067,91325
CA1910067,91314
CA1910067,91313
CA1910067,91312
CA1910067,91311
CA1910067,91310
CA1910067,91309
CA1910067,91308
CA1910067,91317
CA1910067,91604
CA1910067,91564
CA1910067,91610
CA1910067,91609
CA1910067,91608
CA1910067,91607
CA1910067,91612
CA1910067,91605
CA1910067,91613
CA1910067,91603
CA1910067,91602
CA1910067,91601
CA1910067,91600
CA1910067,91599
CA1910067,91598
CA1910067,91606
CA1910067,91620
CA1910067,91627
CA1910067,91626
CA1910067,91625
CA1910067,91624
CA1910067,91623
CA1910067,91611
CA1910067,91621
CA1910067,91595
CA1910067,91619
CA1910067,91618
CA1910067,91617
CA1910067,91616
CA1910067,91615
CA1910067,91614
CA1910067,91622
CA1910067,91571
CA1910067,91578
CA1910067,91577
CA1910067,91576
CA1910067,91575
CA1910067,91574
CA1910067,91597
CA1910067,91572
CA1910067,91581
CA1910067,91570
CA1910067,91569
CA1910067,91568
CA1910067,91567
CA1910067,91566
CA1910067,91504
CA1910067,91573
CA1910067,91587
CA1910067,91630
CA1910067,91594
CA1910067,91593
CA1910067,91592
CA1910067,91591
CA1910067,91590
CA1910067,91579
CA1910067,91588
CA1910067,91580
CA1910067,91586
CA1910067,91585
CA1910067,91584
CA1910067,91583
CA1910067,91582
CA1910067,91596
CA1910067,91589
CA1910067,90251
CA1910067,90244
CA1910067,90245
CA1910067,90246
CA1910067,90247
CA1910067,90248
CA1910067,91662
CA1910067,90250
CA1910067,90241
CA1910067,90226
CA1910067,90252
CA1910067,91803
CA1910067,91801
CA1910067,91781
CA1910067,91628
CA1910067,90249
CA1910067,90235
CA1910067,90227
CA1910067,90228
CA1910067,90229
CA1910067,90230
CA1910067,90231
CA1910067,90232
CA1910067,90243
CA1910067,90234
CA1910067,90242
CA1910067,90236
CA1910067,90237
CA1910067,90238
CA1910067,90239
CA1910067,90240
CA1910067,91661
CA1910067,90233
CA1910067,91636
CA1910067,91643
CA1910067,91642
CA1910067,91641
CA1910067,91640
CA1910067,91639
CA1910067,91736
CA1910067,91637
CA1910067,91646
CA1910067,91635
CA1910067,91634
CA1910067,91633
CA1910067,91632
CA1910067,91631
CA1910067,91563
CA1910067,91638
CA1910067,91652
CA1910067,91660
CA1910067,91659
CA1910067,91658
CA1910067,91657
CA1910067,91656
CA1910067,91655
CA1910067,91644
CA1910067,91653
CA1910067,91645
CA1910067,91651
CA1910067,91650
CA1910067,91649
CA1910067,91648
CA1910067,91647
CA1910067,91629
CA1910067,91654
CA1910067,91474
CA1910067,91565
CA1910067,91480
CA1910067,91479
CA1910067,91478
CA1910067,91477
CA1910067,91482
CA1910067,91475
CA1910067,91483
CA1910067,91473
CA1910067,91472
CA1910067,91471
CA1910067,91470
CA1910067,91469
CA1910067,91468
CA1910067,91476
CA1910067,91490
CA1910067,91497
CA1910067,91496
CA1910067,91495
CA1910067,91494
CA1910067,91493
CA1910067,91481
CA1910067,91491
CA1910067,91465
CA1910067,91489
CA1910067,91488
CA1910067,91487
CA1910067,91486
CA1910067,91485
CA1910067,91484
CA1910067,91492
CA1910067,91441
CA1910067,91448
CA1910067,91447
CA1910067,91446
CA1910067,91445
CA1910067,91444
CA1910067,91467
CA1910067,91442
CA1910067,91451
CA1910067,91440
CA1910067,91439
CA1910067,91438
CA1910067,91437
CA1910067,91436
CA1910067,91435
CA1910067,91443
CA1910067,91457
CA1910067,91500
CA1910067,91464
CA1910067,91463
CA1910067,91462
CA1910067,91461
CA1910067,91460
CA1910067,91449
CA1910067,91458
CA1910067,91450
CA1910067,91456
CA1910067,91455
CA1910067,91454
CA1910067,91453
CA1910067,91452
CA1910067,91466
CA1910067,91459
CA1910067,91538
CA1910067,91545
CA1910067,91544
CA1910067,91543
CA1910067,91542
CA1910067,91541
CA1910067,91531
CA1910067,91539
CA1910067,91548
CA1910067,91537
CA1910067,91536
CA1910067,91535
CA1910067,91534
CA1910067,91533
CA1910067,91498
CA1910067,91540
CA1910067,91554
CA1910067,91562
CA1910067,91561
CA1910067,91560
CA1910067,91559
CA1910067,91558
CA1910067,91557
CA1910067,91546
CA1910067,91555
CA1910067,91547
CA1910067,91553
CA1910067,91552
CA1910067,91551
CA1910067,91550
CA1910067,91549
CA1910067,91530
CA1910067,91556
CA1910067,91287
CA1910067,91512
CA1910067,91511
CA1910067,91510
CA1910067,90253
CA1910067,91509
CA1910067,91532
CA1910067,91507
CA1910067,91515
CA1910067,91505
CA1910067,91211
CA1910067,91503
CA1910067,91502
CA1910067,91501
CA1910067,91434
CA1910067,91508
CA1910067,91521
CA1910067,91529
CA1910067,91528
CA1910067,91527
CA1910067,91526
CA1910067,91525
CA1910067,91524
CA1910067,91513
CA1910067,91522
CA1910067,91514
CA1910067,91520
CA1910067,91519
CA1910067,91518
CA1910067,91517
CA1910067,91516
CA1910067,91499
CA1910067,91523
CA1910067,90270
CA1910067,90298
CA1910067,90297
CA1910067,90296
CA1910067,90295
CA1910067,90294
CA1910067,90293
CA1910067,90292
CA1910067,90291
CA1910067,90753
CA1910067,90274
CA1910067,90760
CA1910067,90271
CA1910067,90752
CA1910067,90269
CA1910067,90268
CA1910067,90267
CA1910067,90266
CA1910067,90754
CA1910067,90755
CA1910067,90756
CA1910067,90757
CA1910067,90758
CA1910067,90759
CA1910067,90810
CA1910067,90272
CA1910067,90307
CA1910067,90719
CA1910067,90741
CA1910067,90742
CA1910067,90743
CA1910067,90744
CA1910067,90745
CA1910067,90746
CA1910067,90747
CA1910067,90748
CA1910067,90749
CA1910067,90750
CA1910067,90299
CA1910067,90308
CA1910067,90300
CA1910067,90306
CA1910067,90751
CA1910067,90348
CA1910067,90347
CA1910067,90380
CA1910067,90379
CA1910067,90304
CA1910067,90303
CA1910067,90302
CA1910067,90301
CA1910067,90761
CA1910067,90309
CA1910067,90798
CA1910067,90789
CA1910067,90790
CA1910067,90791
CA1910067,90792
CA1910067,90352
CA1910067,90353
CA1910067,90793
CA1910067,90794
CA1910067,90795
CA1910067,90796
CA1910067,90345
CA1910067,90797
CA1910067,90786
CA1910067,90799
CA1910067,90800
CA1910067,90801
CA1910067,90802
CA1910067,90803
CA1910067,90804
CA1910067,90805
CA1910067,90806
CA1910067,90807
CA1910067,90808
CA1910067,90809
CA1910067,90369
CA1910067,90775
CA1910067,90762
CA1910067,90763
CA1910067,90764
CA1910067,90765
CA1910067,90766
CA1910067,90767
CA1910067,90768
CA1910067,90769
CA1910067,90770
CA1910067,90771
CA1910067,90772
CA1910067,90788
CA1910067,90774
CA1910067,90787
CA1910067,90776
CA1910067,90777
CA1910067,90778
CA1910067,90779
CA1910067,90780
CA1910067,90781
CA1910067,90782
CA1910067,90783
CA1910067,90784
CA1910067,90785
CA1910067,90739
CA1910067,90773
CA1910067,90715
CA1910067,90404
CA1910067,90405
CA1910067,90501
CA1910067,90502
CA1910067,90504
CA1910067,90710
CA1910067,90711
CA1910067,90712
CA1910067,90713
CA1910067,90714
CA1910067,90346
CA1910067,90335
CA1910067,90401
CA1910067,90716
CA1910067,90717
CA1910067,90334
CA1910067,90333
CA1910067,90332
CA1910067,90718
CA1910067,90389
CA1910067,91289
CA1910067,90388
CA1910067,91210
CA1910067,90387
CA1910067,90336
CA1910067,90392
CA1910067,90343
CA1910067,90342
CA1910067,90341
CA1910067,90340
CA1910067,90390
CA1910067,90378
CA1910067,90349
CA1910067,90350
CA1910067,90377
CA1910067,90391
CA1910067,90376
CA1910067,90403
CA1910067,90375
CA1910067,90402
CA1910067,90393
CA1910067,90338
CA1910067,90337
CA1910067,90394
CA1910067,90395
CA1910067,90396
CA1910067,90397
CA1910067,90398
CA1910067,90399
CA1910067,90400
CA1910067,90330
CA1910067,90339
CA1910067,90316
CA1910067,90331
CA1910067,90732
CA1910067,90733
CA1910067,90325
CA1910067,90324
CA1910067,90323
CA1910067,90322
CA1910067,90321
CA1910067,90320
CA1910067,90319
CA1910067,90734
CA1910067,90730
CA1910067,90317
CA1910067,90729
CA1910067,90315
CA1910067,90314
CA1910067,90313
CA1910067,90735
CA1910067,90736
CA1910067,90312
CA1910067,90311
CA1910067,90310
CA1910067,90737
CA1910067,90738
CA1910067,90344
CA1910067,90318
CA1910067,90351
CA1910067,90740
CA1910067,90329
CA1910067,90328
CA1910067,90720
CA1910067,90327
CA1910067,90326
CA1910067,90721
CA1910067,90722
CA1910067,90374
CA1910067,90373
CA1910067,90723
CA1910067,90731
CA1910067,90371
CA1910067,90386
CA1910067,90370
CA1910067,90385
CA1910067,90384
CA1910067,90724
CA1910067,90383
CA1910067,90382
CA1910067,90725
CA1910067,90381
CA1910067,90726
CA1910067,90727
CA1910067,90728
CA1910067,90372
CA1910067,90355
CA1910067,91208
CA1910067,91209
CA1910067,91030
CA1910067,90360
CA1910067,90822
CA1910067,90361
CA1910067,90366
CA1910067,90363
CA1910067,90358
CA1910067,90354
CA1910067,90364
CA1910067,90821
CA1910067,90820
CA1910067,90365
CA1910067,90819
CA1910067,90362
CA1910067,90811
CA1910067,91042
CA1910067,91105
CA1910067,91041
CA1910067,90264
CA1910067,91205
CA1910067,91201
CA1910067,91207
CA1910067,90305
CA1910067,90359
CA1910067,91203
CA1910067,91206
CA1910067,91204
CA1910067,90265
CA1910067,91040
CA1910067,90357
CA1910067,90356
CA1910067,91202
CA1910067,90817
CA1910067,90814
CA1910067,90818
CA1910067,90367
CA1910067,90815
CA1910067,90368
CA1910067,90816
CA1910067,90813
CA1910067,90812
CA1910072,90059
CA1910072,90222
CA1910073,90717
CA1910077,90255
CA1910077,90058
CA1910077,90001
CA1910077,90002
CA1910083,90266
CA1910096,91321
CA1910098,90670
CA1910098,90650
CA1910098,90241
CA1910098,90605
CA1910098,90604
CA1910098,90638
CA1910101,90604
CA1910101,90605
CA1910102,93550
CA1910102,93551
CA1910102,93552
CA1910103,93536
CA1910103,93551
CA1910104,90277
CA1910104,90275
CA1910104,90717
CA1910104,90731
CA1910104,90710
CA1910104,90732
CA1910104,90505
CA1910104,90274
CA1910105,90723
CA1910108,90201
CA1910124,91109
CA1910124,91102
CA1910124,91101
CA1910124,91107
CA1910124,91106
CA1910124,91150
CA1910124,91104
CA1910124,91001
CA1910124,91103
CA1910125,90660
CA1910130,93551
CA1910130,93536
CA1910134,90503
CA1910134,90274
CA1910134,90260
CA1910134,90254
CA1910134,90266
CA1910134,90277
CA1910134,90505
CA1910134,90278
CA1910139,91803
CA1910139,91780
CA1910139,91776
CA1910139,91770
CA1910139,91731
CA1910139,91108
CA1910139,91107
CA1910141,91732
CA1910142,91750
CA1910142,91789
CA1910142,91724
CA1910142,91773
CA1910142,91740
CA1910143,91340
CA1910144,91770
CA1910144,91775
CA1910144,91778
CA1910144,91776
CA1910146,90405
CA1910146,90404
CA1910146,90403
CA1910146,90402
CA1910146,90401
CA1910148,91024
CA1910149,90755
CA1910152,90280
CA1910155,90248
CA1910155,90030
CA1910155,90045
CA1910155,90047
CA1910155,90044
CA1910155,90061
CA1910155,90059
CA1910155,90247
CA1910155,90301
CA1910155,90249
CA1910155,90250
CA1910155,90260
CA1910155,90278
CA1910155,90746
CA1910155,90745
CA1910155,90304
CA1910155,90303
CA1910155,90220
CA1910155,90017
CA1910156,90210
CA1910157,91780
CA1910157,91006
CA1910157,91007
CA1910157,91776
CA1910157,91107
CA1910157,91108
CA1910157,91775
CA1910159,90201
CA1910161,90262
CA1910161,90221
CA1910163,91723
CA1910163,91724
CA1910163,91791
CA1910167,90058
CA1910174,90603
CA1910174,90638
CA1910174,90602
CA1910174,90604
CA1910174,90631
CA1910174,90606
CA1910174,90605
CA1910179,91501
CA1910179,91506
CA1910179,91505
CA1910179,91504
CA1910179,91503
CA1910179,91502
CA1910185,91384
CA1910186,91016
CA1910186,91008
CA1910186,91010
CA1910186,91706
CA1910189,90640
CA1910194,91745
CA1910194,91744
CA1910194,91792
CA1910194,91748
CA1910205,91745
CA1910205,91792
CA1910205,91790
CA1910205,91748
CA1910205,91789
CA1910205,91791
CA1910205,91723
CA1910205,91744
CA1910211,90706
CA1910211,90650
CA1910212,91780
CA1910212,91797
CA1910212,91016
CA1910212,91006
CA1910212,91010
CA1910212,91007
CA1910212,91776
CA1910212,91731
CA1910213,90501
CA1910213,90505
CA1910213,90504
CA1910213,90503
CA1910213,90502
CA1910218,90631
CA1910223,91755
CA1910223,91770
CA1910225,91361
CA1910225,91302
CA1910225,91301
CA1910225,91311
CA1910225,91307
CA1910225,90265
CA1910239,90712
CA1910239,90713
CA1910240,91390
CA1910240,91355
CA1910240,91354
CA1910240,91384
CA1910240,91381
CA1910240,91350
CA1910245,90670
CA1910247,91384
CA1910248,93510
CA1910255,91355
CA1910255,91354
CA2000521,93644
CA2000554,93610
CA2010001,93610
CA2010002,93637
CA2110002,94960
CA2110002,94949
CA2110002,94973
CA2110002,94904
CA2110002,94930
CA2110002,94925
CA2110002,94903
CA2110002,94941
CA2110003,94949
CA2110003,94947
CA2110003,94945
CA2310001,95437
CA2310003,95482
CA2310008,95470
CA2410001,95301
CA2410005,93635
CA2410009,95341
CA2410009,95340
CA2410009,95348
CA2710001,93905
CA2710001,93906
CA2710009,93930
CA2710010,95039
CA2710010,95012
CA2710010,93901
CA2710010,93905
CA2710010,93907
CA2710010,95076
CA2710010,93908
CA2710010,93906
CA2710017,93955
CA2710017,93933
CA2710850,93960
CA2800112,94562
CA2810005,94503
CA2810007,94599
CA2910003,96161
CA2910004,95949
CA2910004,95945
CA2910006,95945
CA2910006,95949
CA2910023,95946
CA3010001,92802
CA3010001,92808
CA3010001,92807
CA3010001,92805
CA3010001,92803
CA3010001,92806
CA3010001,92801
CA3010001,92804
CA3010002,92821
CA3010003,90621
CA3010003,90620
CA3010004,92627
CA3010004,92707
CA3010004,92660
CA3010004,92663
CA3010004,92704
CA3010004,92626
CA3010010,92831
CA3010010,92835
CA3010010,92832
CA3010010,92833
CA3010017,92651
CA3010018,90631
CA3010022,92841
CA3010022,90720
CA3010022,90680
CA3010022,90630
CA3010023,92663
CA3010023,92662
CA3010023,92625
CA3010023,92661
CA3010023,92660
CA3010027,92865
CA3010027,92869
CA3010027,92806
CA3010027,92866
CA3010027,92868
CA3010027,92861
CA3010027,92867
CA3010027,92807
CA3010027,92705
CA3010030,92630
CA3010035,92870
CA3010035,92886
CA3010035,92807
CA3010036,92673
CA3010036,92674
CA3010036,92672
CA3010037,92870
CA3010037,92808
CA3010037,92887
CA3010037,92885
CA3010037,92807
CA3010037,92886
CA3010037,92823
CA3010038,92643
CA3010038,92706
CA3010038,92735
CA3010038,92712
CA3010038,92711
CA3010038,92843
CA3010038,92705
CA3010038,92708
CA3010038,92707
CA3010038,92866
CA3010038,92704
CA3010038,92702
CA3010038,92703
CA3010038,92799
CA3010038,92701
CA3010038,92666
CA3010041,90740
CA3010041,90743
CA3010041,90720
CA3010042,92651
CA3010042,92629
CA3010046,92705
CA3010046,92780
CA3010053,92646
