PWSID,ZIPCODE
CA1910067,91469
CA1910067,91470
CA1910067,91471
CA1910067,91472
CA1910067,91473
CA1910067,91474
CA1910067,91475
CA1910067,91476
CA1910067,91477
CA1910067,91478
CA1910067,91479
CA1910067,91480
CA1910067,91481
CA1910067,91482
CA1910067,91483
CA1910067,91484
CA1910067,91485
CA1910067,91486
CA1910067,91487
CA1910067,91488
CA1910067,91489
CA1910067,91490
CA1910067,91491
CA1910067,91492
CA1910067,91493
CA1910067,91494
CA1910067,91495
CA1910067,91496
CA1910067,91497
CA1910067,91498
CA1910067,91499
CA1910067,91500
CA1910067,91501
CA1910067,91502
CA1910067,91503
CA1910067,91504
CA1910067,91505
CA1910067,91506
CA1910067,91507
CA1910067,91508
CA1910067,91509
CA1910067,91510
CA1910067,91511
CA1910067,91512
CA1910067,91513
CA1910067,91514
CA1910067,91515
CA1910067,91516
CA1910067,91517
CA1910067,91518
CA1910067,91519
CA1910067,91520
CA1910067,91521
CA1910067,91522
CA1910067,91523
CA1910067,91524
CA1910067,91525
CA1910067,91526
CA1910067,91527
CA1910067,91528
CA1910067,91529
CA1910067,91530
CA1910067,91531
CA1910067,91532
CA1910067,91533
CA1910067,91534
CA1910067,91535
CA1910067,91536
CA1910067,91537
CA1910067,91538
CA1910067,91539
CA1910067,91540
CA1910067,91541
CA1910067,91542
CA1910067,91543
CA1910067,91544
CA1910067,91545
CA1910067,91546
CA1910067,91547
CA1910067,91548
CA1910067,91549
CA1910067,91550
CA1910067,91551
CA1910067,91552
CA1910067,91553
CA1910067,91554
CA1910067,91555
CA1910067,91556
CA1910067,91557
CA1910067,91558
CA1910067,91559
CA1910067,91560
CA1910067,91561
CA1910067,91562
CA1910067,91563
CA1910067,91564
CA1910067,91565
CA1910067,91566
CA1910067,91567
CA1910067,91568
CA1910067,91569
CA1910067,91570
CA1910067,91571
CA1910067,91572
CA1910067,91573
CA1910067,91574
CA1910067,91575
CA1910067,91576
CA1910067,91577
CA1910067,91578
CA1910067,91579
CA1910067,91580
CA1910067,91581
CA1910067,91582
CA1910067,91583
CA1910067,91584
CA1910067,91585
CA1910067,91586
CA1910067,91587
CA1910067,91588
CA1910067,91589
CA1910067,91590
CA1910067,91591
CA1910067,91592
CA1910067,91593
CA1910067,91594
CA1910067,91595
CA1910067,91596
CA1910067,91597
CA1910067,91598
CA1910067,91599
CA1910067,91600
CA1910067,91601
CA1910067,91602
CA1910067,91603
CA1910067,91604
CA1910067,91605
CA1910067,91606
CA1910067,91607
CA1910067,91608
CA1910067,91609
CA1910067,91610
CA1910067,91611
CA1910067,91612
CA1910067,91613
CA1910067,91614
CA1910067,91615
CA1910067,91616
CA1910067,91617
CA1910067,91618
CA1910067,91619
CA1910067,91620
CA1910067,91621
CA1910067,91622
CA1910067,91623
CA1910067,91624
CA1910067,91625
CA1910067,91626
CA1910067,91627
CA1910067,91628
CA1910067,91629
CA1910067,91630
CA1910067,91631
CA1910067,91632
CA1910067,91633
CA1910067,91634
CA1910067,91635
CA1910067,91636
CA1910067,91637
CA1910067,91638
CA1910067,91639
CA1910067,91640
CA1910067,91641
CA1910067,91642
CA1910067,91643
CA1910067,91644
CA1910067,91645
CA1910067,91646
CA1910067,91647
CA1910067,91648
CA1910067,91649
CA1910067,91650
CA1910067,91651
CA1910067,91652
CA1910067,91653
CA1910067,91654
CA1910067,91655
CA1910067,91656
CA1910067,91657
CA1910067,91658
CA1910067,91659
CA1910067,91660
CA1910067,91661
CA1910067,91662
CA1910067,91736
CA1910067,91781
CA1910067,91801
CA1910067,91803
CA1910070,91802
CA1910073,90717
CA1910077,90001
CA1910077,90002
CA1910077,90255
CA1910079,90262
CA1910083,90266
CA1910090,91016
CA1910091,90640
CA1910092,91754
CA1910092,91755
CA1910096,91321
CA1910098,90241
CA1910098,90604
CA1910098,90605
CA1910098,90638
CA1910098,90650
CA1910098,90670
CA1910101,90604
CA1910102,93550
CA1910104,90274
CA1910104,90275
CA1910104,90277
CA1910104,90505
CA1910104,90710
CA1910104,90717
CA1910104,90731
CA1910104,90732
CA1910105,90723
CA1910124,91101
CA1910125,90660
CA1910126,91709
CA1910126,91711
CA1910126,91765
CA1910126,91766
CA1910126,91767
CA1910126,91768
CA1910126,91769
CA1910127,91722
CA1910127,91723
CA1910127,91724
CA1910127,91791
CA1910130,93536
CA1910134,90254
CA1910134,90260
CA1910134,90266
CA1910134,90274
CA1910134,90277
CA1910134,90278
CA1910134,90503
CA1910134,90505
CA1910139,91770
CA1910142,91724
CA1910142,91740
CA1910142,91750
CA1910142,91773
CA1910142,91789
CA1910143,91340
CA1910144,91770
CA1910144,91775
CA1910144,91776
CA1910144,91778
CA1910146,90401
CA1910146,90402
CA1910146,90403
CA1910146,90404
CA1910146,90405
CA1910148,91024
CA1910149,90755
CA1910149,90806
CA1910152,90280
CA1910154,91030
CA1910155,90047
CA1910155,90059
CA1910155,90061
CA1910155,90220
CA1910155,90247
CA1910155,90248
CA1910155,90249
CA1910155,90250
CA1910155,90260
CA1910155,90261
CA1910155,90301
CA1910155,90303
CA1910155,90304
CA1910155,90746
CA1910156,90210
CA1910157,91006
CA1910157,91007
CA1910157,91008
CA1910157,91107
CA1910157,91108
CA1910157,91775
CA1910157,91776
CA1910157,91780
CA1910159,90201
CA1910161,90221
CA1910161,90262
CA1910167,90058
CA1910169,90255
CA1910173,90602
CA1910174,90602
CA1910174,90603
CA1910174,90604
CA1910174,90605
CA1910174,90606
CA1910174,90631
CA1910179,91501
CA1910179,91502
CA1910179,91504
CA1910179,91505
CA1910179,91506
CA1910186,91770
CA1910191,90650
CA1910194,91744
CA1910194,91745
CA1910194,91748
CA1910204,91802
CA1910205,91744
CA1910205,91745
CA1910205,91789
CA1910205,91790
CA1910205,91791
CA1910205,91792
CA1910211,90242
CA1910211,90650
CA1910211,90670
CA1910211,90706
CA1910212,91006
CA1910212,91007
CA1910213,90503
CA1910223,91776
CA1910225,91302
CA1910234,91789
CA1910239,90712
CA1910239,90713
CA1910240,91355
CA1910245,90670
CA2010001,93610
CA2010002,93637
CA2110002,94925
CA2110003,94948
CA2310003,95482
CA2410001,95301
CA2410004,95334
CA2410005,93635
CA2410009,95340
CA2410009,95341
CA2410009,95348
CA2710001,93905
CA2710001,93906
CA2710004,93908
CA2710004,93921
CA2710004,93923
CA2710004,93924
CA2710004,93940
CA2710004,93942
CA2710004,93943
CA2710004,93944
CA2710004,93950
CA2710004,93953
CA2710004,93955
CA2710008,93927
CA2710009,93930
CA2710010,93901
CA2710010,93905
CA2710010,93906
CA2710010,93907
CA2710010,93908
CA2710011,93960
CA2710017,93933
CA2810003,94503
CA2810003,94515
CA2810003,94558
CA2810003,94559
CA2810003,94573
CA2810003,94574
CA2810005,94503
CA2910003,96160
CA2910003,96161
CA2910004,95945
CA2910004,95959
CA2910006,95945
CA2910006,95949
CA3010001,92801
CA3010001,92802
CA3010001,92803
CA3010001,92804
CA3010001,92805
CA3010001,92806
CA3010001,92807
CA3010001,92808
CA3010002,92821
CA3010003,90620
CA3010003,90621
CA3010004,92626
CA3010004,92627
CA3010004,92660
CA3010004,92663
CA3010004,92707
CA3010010,92831
CA3010010,92832
CA3010010,92833
CA3010010,92835
CA3010017,92651
CA3010018,90631
CA3010022,90630
CA3010022,90680
CA3010022,90720
CA3010022,92841
CA3010023,92625
CA3010023,92660
CA3010023,92661
CA3010023,92662
CA3010023,92663
CA3010027,92705
CA3010027,92807
CA3010027,92865
CA3010027,92866
CA3010027,92867
CA3010027,92868
CA3010027,92869
CA3010030,92675
CA3010035,92807
CA3010035,92870
CA3010035,92886
CA3010036,92672
CA3010036,92673
CA3010037,92807
CA3010037,92808
CA3010037,92823
CA3010037,92870
CA3010037,92885
CA3010037,92886
CA3010037,92887
CA3010038,92701
CA3010038,92702
CA3010038,92703
CA3010038,92704
CA3010038,92705
CA3010038,92706
CA3010038,92707
CA3010038,92711
CA3010038,92712
CA3010038,92735
CA3010038,92799
CA3010041,90720
CA3010041,90740
CA3010041,90743
CA3010042,92607
CA3010046,92705
CA3010046,92780
CA3010053,90742
CA3010053,92646
CA3010053,92647
CA3010053,92648
CA3010053,92649
CA3010055,92607
CA3010062,92840
CA3010062,92841
CA3010062,92842
CA3010062,92843
CA3010062,92844
CA3010062,92845
CA3010062,92846
CA3010064,92655
CA3010064,92683
CA3010069,92708
CA3010073,92653
CA3010073,92656
CA3010073,92675
CA3010073,92677
CA3010073,92691
CA3010079,92630
CA3010092,92602
CA3010092,92603
CA3010092,92604
CA3010092,92606
CA3010092,92610
CA3010092,92612
CA3010092,92614
CA3010092,92617
CA3010092,92618
CA3010092,92619
CA3010092,92620
CA3010092,92623
CA3010092,92626
CA3010092,92627
CA3010092,92630
CA3010092,92650
CA3010092,92657
CA3010092,92660
CA3010092,92662
CA3010092,92676
CA3010092,92679
CA3010092,92705
CA3010092,92780
CA3010092,92782
CA3010092,92869
CA3010094,92676
CA3010094,92679
CA3010100,90623
CA3010101,92675
CA3110004,95648
CA3110005,95604
CA3110008,95747
CA3110025,95604
CA3310001,92201
CA3310001,92210
CA3310001,92211
CA3310001,92234
CA3310001,92253
CA3310001,92254
CA3310001,92257
CA3310001,92260
CA3310001,92264
CA3310001,92270
CA3310001,92274
CA3310001,92276
CA3310002,92223
CA3310003,92225
CA3310005,92263
CA3310006,92220
CA3310007,92236
CA3310008,92240
CA3310009,92543
CA3310009,92544
CA3310009,92545
CA3310009,92548
CA3310009,92551
CA3310009,92552
CA3310009,92553
CA3310009,92555
CA3310009,92557
CA3310009,92562
CA3310009,92563
CA3310009,92564
CA3310009,92567
CA3310009,92570
CA3310009,92571
CA3310009,92572
CA3310009,92581
CA3310009,92582
CA3310009,92583
CA3310009,92584
CA3310009,92585
CA3310009,92586
CA3310009,92587
CA3310009,92592
CA3310009,92596
CA3310012,92531
CA3310016,92545
CA3310020,92201
CA3310020,92203
CA3310021,91752
CA3310021,92509
CA3310021,92880
CA3310022,92544
CA3310025,92860
CA3310031,92501
CA3310031,92503
CA3310031,92504
CA3310031,92505
CA3310031,92506
CA3310031,92507
CA3310031,92508
CA3310031,92509
CA3310031,92518
CA3310031,92521
CA3310031,92522
CA3310031,92553
CA3310031,92557
CA3310031,92879
CA3310032,92583
CA3310037,92879
CA3310037,92880
CA3310037,92881
CA3310037,92882
CA3310037,92883
CA3310038,92589
CA3310044,92519
CA3310049,92503
CA3310049,92504
CA3310049,92506
CA3310049,92507
CA3310049,92508
CA3310049,92518
CA3310049,92532
CA3310049,92553
CA3310049,92557
CA3310049,92570
CA3310049,92879
CA3310049,92881
CA3310049,92883
CA3310074,92883
CA3410001,95821
CA3410004,95608
CA3410006,95610
CA3410008,95624
CA3410009,95628
CA3410009,95662
CA3410010,95670
CA3410010,95826
CA3410010,95827
CA3410011,95632
CA3410013,95610
CA3410013,95621
CA3410013,95628
CA3410013,95841
CA3410013,95842
CA3410014,95630
CA3410015,95670
CA3410016,95662
CA3410017,95624
CA3410017,95823
CA3410017,95828
CA3410017,95829
CA3410018,95673
CA3410020,95660
CA3410020,95673
CA3410020,95758
CA3410020,95811
CA3410020,95814
CA3410020,95815
CA3410020,95816
CA3410020,95817
CA3410020,95818
CA3410020,95819
CA3410020,95820
CA3410020,95821
CA3410020,95822
CA3410020,95823
CA3410020,95824
CA3410020,95825
CA3410020,95826
CA3410020,95828
CA3410020,95829
CA3410020,95831
CA3410020,95832
CA3410020,95833
CA3410020,95834
CA3410020,95835
CA3410020,95838
CA3410020,95841
CA3410020,95864
CA3410021,95746
CA3410023,95820
CA3410023,95823
CA3410023,95824
CA3410026,95852
CA3410029,95624
CA3410029,95757
CA3410029,95758
CA3410029,95829
CA3410031,95626
CA3410031,95747
CA3410031,95842
CA3410031,95843
CA3410704,95655
CA3410704,95742
CA3410704,95827
CA3510001,95023
CA3510003,95023
CA3610001,92301
CA3610003,92307
CA3610003,92308
CA3610003,92394
CA3610004,92377
CA3610012,91708
CA3610013,92354
CA3610014,92324
CA3610018,91701
CA3610018,91730
CA3610018,91737
CA3610018,91739
CA3610018,91764
CA3610018,91784
CA3610018,92336
CA3610024,92345
CA3610029,91763
CA3610034,91761
CA3610036,91709
CA3610037,92354
CA3610037,92359
CA3610037,92373
CA3610037,92374
CA3610037,92399
CA3610037,92408
CA3610038,92376
CA3610039,92324
CA3610039,92354
CA3610039,92376
CA3610039,92401
CA3610039,92404
CA3610039,92405
CA3610039,92407
CA3610039,92408
CA3610039,92410
CA3610039,92411
CA3610041,92334
CA3610043,91773
CA3610049,92277
CA3610050,91785
CA3610052,92392
CA3610052,92395
CA3610055,92399
CA3610057,92313
CA3610057,92507
CA3610064,92346
CA3610073,92284
CA3610120,92329
CA3610121,92393
CA3610703,92278
CA3610705,92310
CA3610850,91710
CA3710001,91932
CA3710002,92069
CA3710005,92008
CA3710006,92025
CA3710006,92026
CA3710006,92027
CA3710006,92029
CA3710008,92028
CA3710008,92088
CA3710010,91941
CA3710010,91942
CA3710010,91944
CA3710010,91945
CA3710010,91977
CA3710010,91978
CA3710010,92019
CA3710010,92020
CA3710010,92021
CA3710010,92040
CA3710010,92071
CA3710010,92114
CA3710010,92115
CA3710013,92040
CA3710014,92054
CA3710015,92064
CA3710016,92028
CA3710018,92026
CA3710019,92065
CA3710020,91902
CA3710020,91910
CA3710020,91911
CA3710020,91913
CA3710020,91915
CA3710020,91932
CA3710020,91941
CA3710020,91942
CA3710020,91945
CA3710020,91950
CA3710020,91977
CA3710020,92008
CA3710020,92014
CA3710020,92019
CA3710020,92020
CA3710020,92025
CA3710020,92027
CA3710020,92037
CA3710020,92040
CA3710020,92064
CA3710020,92065
CA3710020,92067
CA3710020,92075
CA3710020,92093
CA3710020,92101
CA3710020,92102
CA3710020,92103
CA3710020,92104
CA3710020,92105
CA3710020,92106
CA3710020,92107
CA3710020,92108
CA3710020,92109
CA3710020,92110
CA3710020,92111
CA3710020,92113
CA3710020,92114
CA3710020,92115
CA3710020,92116
CA3710020,92117
CA3710020,92119
CA3710020,92120
CA3710020,92121
CA3710020,92122
CA3710020,92123
CA3710020,92124
CA3710020,92126
CA3710020,92127
CA3710020,92128
CA3710020,92129
CA3710020,92130
CA3710020,92131
CA3710020,92134
CA3710020,92136
CA3710020,92139
CA3710020,92140
CA3710020,92145
CA3710020,92154
CA3710020,92161
CA3710020,92173
CA3710020,92182
CA3710021,92024
CA3710023,92067
CA3710025,91902
CA3710025,91910
CA3710025,91911
CA3710025,91912
CA3710025,91950
CA3710026,92026
CA3710026,92082
CA3710027,92081
CA3710029,92024
CA3710034,91978
CA3710037,91901
CA3710037,92020
CA3710037,92021
CA3710037,92040
CA3710037,92071
CA3710700,92055
CA3710702,92055
CA3810010,94128
CA3810011,94102
CA3810011,94103
CA3810011,94104
CA3810011,94105
CA3810011,94107
CA3810011,94108
CA3810011,94109
CA3810011,94110
CA3810011,94111
CA3810011,94112
CA3810011,94114
CA3810011,94115
CA3810011,94116
CA3810011,94117
CA3810011,94118
CA3810011,94119
CA3810011,94120
CA3810011,94121
CA3810011,94122
CA3810011,94123
CA3810011,94124
CA3810011,94125
CA3810011,94126
CA3810011,94127
CA3810011,94128
CA3810011,94129
CA3810011,94130
CA3810011,94131
CA3810011,94132
CA3810011,94133
CA3810011,94134
CA3810011,94137
CA3810011,94139
CA3810011,94140
CA3810011,94141
CA3810011,94142
CA3810011,94143
CA3810011,94144
CA3810011,94145
CA3810011,94146
CA3810011,94147
CA3810011,94151
CA3810011,94153
CA3810011,94154
CA3810011,94156
CA3810011,94158
CA3810011,94159
CA3810011,94160
CA3810011,94161
CA3810011,94162
CA3810011,94163
CA3810011,94164
CA3810011,94171
CA3810011,94172
CA3810011,94177
CA3810011,94188
CA3910001,95202
CA3910001,95203
CA3910001,95204
CA3910001,95205
CA3910001,95206
CA3910001,95207
CA3910001,95210
CA3910001,95211
CA3910001,95212
CA3910001,95215
CA3910001,95219
CA3910001,95231
CA3910004,95242
CA3910005,95336
CA3910005,95337
CA3910007,95366
CA3910011,95376
CA3910012,95206
CA3910015,95330
CA4010001,93421
CA4010002,93423
CA4010004,93433
CA4010007,93446
CA4010009,93401
CA4010009,93405
CA4010011,93442
CA4010026,93444
CA4010830,93409
CA4110001,94002
CA4110003,94010
CA4110006,94019
CA4110006,94020
CA4110006,94022
CA4110006,94025
CA4110006,94027
CA4110006,94028
CA4110006,94061
CA4110006,94062
CA4110006,94063
CA4110006,94074
CA4110006,94301
CA4110006,94304
CA4110007,94002
CA4110007,94062
CA4110007,94063
CA4110007,94070
CA4110008,94002
CA4110008,94010
CA4110008,94401
CA4110008,94402
CA4110008,94403
CA4110008,94404
CA4110009,94005
CA4110009,94014
CA4110009,94015
CA4110009,94066
CA4110009,94080
CA4110009,94128
CA4110011,94019
CA4110013,94015
CA4110016,94010
CA4110017,94025
CA4110018,94030
CA4110021,94404
CA4110022,94061
CA4110022,94062
CA4110022,94063
CA4110022,94065
CA4110022,94070
CA4110023,94066
CA4110024,94303
CA4110025,94044
CA4210001,93013
CA4210004,93110
CA4210004,93117
CA4210006,93436
CA4210007,93108
CA4210010,93102
CA4210011,93454
CA4210011,93455
CA4210011,93458
CA4210016,93455
CA4310001,94022
CA4310001,94024
CA4310001,94040
CA4310001,94041
CA4310001,94086
CA4310001,94087
CA4310001,94306
CA4310001,95014
CA4310001,95051
CA4310004,95020
CA4310005,95035
CA4310006,95037
CA4310007,94035
CA4310007,94039
CA4310007,94040
CA4310007,94041
CA4310007,94042
CA4310007,94043
CA4310009,94303
CA4310011,94022
CA4310011,94024
CA4310011,95008
CA4310011,95030
CA4310011,95032
CA4310011,95033
CA4310011,95050
CA4310011,95051
CA4310011,95070
CA4310011,95101
CA4310011,95110
CA4310011,95111
CA4310011,95112
CA4310011,95113
CA4310011,95116
CA4310011,95117
CA4310011,95118
CA4310011,95119
CA4310011,95120
CA4310011,95121
CA4310011,95122
CA4310011,95123
CA4310011,95124
CA4310011,95125
CA4310011,95126
CA4310011,95127
CA4310011,95128
CA4310011,95129
CA4310011,95130
CA4310011,95131
CA4310011,95132
CA4310011,95133
CA4310011,95134
CA4310011,95136
CA4310011,95138
CA4310011,95140
CA4310011,95148
CA4310012,95050
CA4310012,95051
CA4310012,95052
CA4310012,95053
CA4310012,95054
CA4310013,94305
CA4310014,94085
CA4310014,94086
CA4310014,94087
CA4310014,94088
CA4310014,94089
CA4310018,95014
CA4310019,95131
CA4310019,95134
CA4310020,95121
CA4310020,95122
CA4310020,95135
CA4310020,95138
CA4310020,95148
CA4310022,95111
CA4310022,95119
CA4310022,95123
CA4310022,95136
CA4310022,95138
CA4310022,95139
CA4310028,95192
CA4410010,95060
CA4410011,95076
CA4410013,95067
CA4410014,95006
CA4410017,95003
CA4410017,95010
CA4410017,95073
CA4410017,95076
CA4510001,96007
CA4510005,96049
CA4510006,96019
CA4510014,96003
CA4810001,94510
CA4810003,94533
CA4810003,94534
CA4810005,95687
CA4810007,94589
CA4810007,94590
CA4810007,94591
CA4810007,94592
CA4810008,95687
CA4810008,95688
CA4910005,95448
CA4910006,94954
CA4910009,95401
CA4910009,95403
CA4910009,95404
CA4910009,95405
CA4910009,95407
CA4910009,95409
CA4910012,95476
CA4910013,95433
CA4910014,94928
CA4910017,95492
CA5010005,95368
CA5010010,95350
CA5010010,95351
CA5010010,95352
CA5010010,95353
CA5010010,95354
CA5010010,95355
CA5010010,95356
CA5010010,95357
CA5010010,95358
CA5010013,95360
CA5010014,95361
CA5010017,95363
CA5010018,95367
CA5010019,95380
CA5010019,95382
CA5010028,95307
CA5110002,95993
CA5210004,96080
CA5410002,93618
CA5410003,93221
CA5410004,93223
CA5410006,93247
CA5410010,93257
CA5410015,93274
CA5410016,93274
CA5410016,93277
CA5410016,93291
CA5410016,93292
CA5510001,95370
CA5610002,93015
CA5610007,93030
CA5610009,93041
CA5610011,93061
CA5610016,90265
CA5610016,91301
CA5610016,91361
CA5610016,91362
CA5610016,91377
CA5610017,93002
CA5610018,93021
CA5610019,93010
CA5610020,91362
CA5610023,93063
CA5610023,93065
