,Unnamed: 0,PWSID,PWSName,FacilityID,FacilityWaterType,SamplePointID,AssociatedFacilityID,AssociatedSamplePointID,CollectionDate,SampleID,Contaminant,MRL,AnalyticalResultsSign,AnalyticalResultValue,Region,State,ZIPCODE
6703,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48204
6704,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48205
6705,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48206
6706,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48207
6707,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48208
6708,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48209
6709,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48210
6710,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48211
6711,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48212
6712,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48213
6713,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48214
6714,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48215
6715,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48216
6716,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48217
6717,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48218
6718,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48219
6719,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48220
6720,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48221
6721,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48223
6722,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48224
6723,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48225
6724,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48226
6725,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48227
6726,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48228
6727,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48229
6728,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48230
6729,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48233
6730,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48234
6731,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48235
6732,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48236
6733,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48237
6734,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48238
6735,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48239
6736,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48240
6737,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48242
6738,832280,MI0001800,City of Detroit,4697,SW,MR3,,,5/18/15,35189237015AM,chromium,0.2,=,0.45,5,MI,48243
6739,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48201
6740,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48202
6741,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48203
6742,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48204
6743,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48205
6744,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48206
6745,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48207
6746,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48208
6747,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48209
6748,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48210
6749,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48211
6750,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48212
6751,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48213
6752,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48214
6753,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48215
6754,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48216
6755,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48217
6756,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48218
6757,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48219
6758,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48220
6759,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48221
6760,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48223
6761,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48224
6762,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48225
6763,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48226
6764,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48227
6765,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48228
6766,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48229
6767,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48230
6768,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48233
6769,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48234
6770,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48235
6771,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48236
6772,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48237
6773,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48238
6774,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48239
6775,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48240
6776,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48242
6777,832281,MI0001800,City of Detroit,4697,SW,MR2,,,5/18/15,35189237013AM,chromium,0.2,=,0.24,5,MI,48243
6778,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48201
6779,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48202
6780,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48203
6781,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48204
6782,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48205
6783,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48206
6784,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48207
6785,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48208
6786,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48209
6787,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48210
6788,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48211
6789,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48212
6790,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48213
6791,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48214
6792,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48215
6793,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48216
6794,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48217
6795,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48218
6796,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48219
6797,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48220
6798,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48221
6799,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48223
6800,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48224
6801,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48225
6802,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48226
6803,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48227
6804,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48228
6805,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48229
6806,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48230
6807,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48233
6808,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48234
6809,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48235
6810,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48236
6811,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48237
6812,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48238
6813,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48239
6814,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48240
6815,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48242
6816,832282,MI0001800,City of Detroit,4697,SW,MR1,,,5/18/15,35189237011AM,chromium,0.2,=,0.28,5,MI,48243
6817,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48201
6818,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48202
6819,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48203
6820,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48204
6821,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48205
6822,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48206
6823,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48207
6824,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48208
6825,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48209
6826,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48210
6827,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48211
6828,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48212
6829,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48213
6830,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48214
6831,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48215
6832,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48216
6833,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48217
6834,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48218
6835,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48219
6836,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48220
6837,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48221
6838,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48223
6839,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48224
6840,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48225
6841,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48226
6842,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48227
6843,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48228
6844,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48229
6845,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48230
6846,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48233
6847,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48234
6848,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48235
6849,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48236
6850,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48237
6851,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48238
6852,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48239
6853,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48240
6854,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48242
6855,832283,MI0001800,City of Detroit,4697,SW,MR0,,,5/18/15,35189237009AM,chromium,0.2,=,0.36,5,MI,48243
6856,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48201
6857,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48202
6858,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48203
6859,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48204
6860,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48205
6861,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48206
6862,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48207
6863,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48208
6864,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48209
6865,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48210
6866,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48211
6867,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48212
6868,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48213
6869,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48214
6870,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48215
6871,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48216
6872,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48217
6873,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48218
6874,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48219
6875,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48220
6876,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48221
6877,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48223
6878,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48224
6879,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48225
6880,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48226
6881,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48227
6882,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48228
6883,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48229
6884,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48230
6885,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48233
6886,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48234
6887,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48235
6888,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48236
6889,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48237
6890,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48238
6891,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48239
6892,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48240
6893,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48242
6894,832284,MI0001800,City of Detroit,4697,SW,MR2,,,1/14/15,35171455013AM,chromium-6,0.03,=,0.06,5,MI,48243
6895,832286,MI0001800,City of Detroit,4697,SW,MR0,,,1/14/15,35171455009AM,chromium,0.2,=,0.25,5,MI,48201
6896,832286,MI0001800,City of Detroit,4697,SW,MR0,,,1/14/15,35171455009AM,chromium,0.2,=,0.25,5,MI,48202
6897,832286,MI0001800,City of Detroit,4697,SW,MR0,,,1/14/15,35171455009AM,chromium,0.2,=,0.25,5,MI,48203
6898,832286,MI0001800,City of Detroit,4697,SW,MR0,,,1/14/15,35171455009AM,chromium,0.2,=,0.25,5,MI,48204
6899,832286,MI0001800,City of Detroit,4697,SW,MR0,,,1/14/15,35171455009AM,chromium,0.2,=,0.25,5,MI,48205
6900,832286,MI0001800,City of Detroit,4697,SW,MR0,,,1/14/15,35171455009AM,chromium,0.2,=,0.25,5,MI,48206
6901,832286,MI0001800,City of Detroit,4697,SW,MR0,,,1/14/15,35171455009AM,chromium,0.2,=,0.25,5,MI,48207
6902,832286,MI0001800,City of Detroit,4697,SW,MR0,,,1/14/15,35171455009AM,chromium,0.2,=,0.25,5,MI,48208
6903,832286,MI0001800,City of Detroit,4697,SW,MR0,,,1/14/15,35171455009AM,chromium,0.2,=,0.25,5,MI,48209
6904,832286,MI0001800,City of Detroit,4697,SW,MR0,,,1/14/15,35171455009AM,chromium,0.2,=,0.25,5,MI,48210
6905,832286,MI0001800,City of Detroit,4697,SW,MR0,,,1/14/15,35171455009AM,chromium,0.2,=,0.25,5,MI,48211
6906,832286,MI0001800,City of Detroit,4697,SW,MR0,,,1/14/15,35171455009AM,chromium,0.2,=,0.25,5,MI,48212
6907,832286,MI0001800,City of Detroit,4697,SW,MR0,,,1/14/15,35171455009AM,chromium,0.2,=,0.25,5,MI,48213
6908,832286,MI0001800,City of Detroit,4697,SW,MR0,,,1/14/15,35171455009AM,chromium,0.2,=,0.25,5,MI,48214
6909,832286,MI0001800,City of Detroit,4697,SW,MR0,,,1/14/15,35171455009AM,chromium,0.2,=,0.25,5,MI,48215
6910,832286,MI0001800,City of Detroit,4697,SW,MR0,,,1/14/15,35171455009AM,chromium,0.2,=,0.25,5,MI,48216
6911,832286,MI0001800,City of Detroit,4697,SW,MR0,,,1/14/15,35171455009AM,chromium,0.2,=,0.25,5,MI,48217
