,PWSID,PWSName,FacilityID,FacilityWaterType,SamplePointID,CollectionDate,SampleID,Contaminant,MRL,AnalyticalResultsSign,AnalyticalResultValue,Region,ZIPCODE
1402,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA6Br,,=,9.38,5,48221
1403,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA6Br,,=,9.38,5,48223
1404,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA6Br,,=,9.38,5,48236
1405,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA6Br,,=,9.38,5,48214
1406,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA6Br,,=,9.38,5,48212
1407,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA6Br,,=,9.38,5,48243
1408,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA6Br,,=,9.38,5,48239
1409,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA6Br,,=,9.38,5,48203
1410,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA6Br,,=,9.38,5,48238
1411,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA6Br,,=,9.38,5,48211
1412,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA6Br,,=,9.38,5,48235
1413,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA6Br,,=,9.38,5,48234
1414,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA6Br,,=,9.38,5,48228
1415,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA6Br,,=,9.38,5,48205
1416,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA6Br,,=,9.38,5,48210
1417,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA6Br,,=,9.38,5,48227
1418,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA6Br,,=,9.38,5,48207
1419,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA6Br,,=,9.38,5,48206
1420,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA6Br,,=,9.38,5,48209
1421,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA6Br,,=,9.38,5,48204
1422,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA6Br,,=,9.38,5,48219
1423,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA6Br,,=,9.38,5,48202
1424,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA6Br,,=,9.38,5,48217
1425,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA9,,=,20.68,5,48213
1426,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA9,,=,20.68,5,48226
1427,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA9,,=,20.68,5,48215
1428,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA9,,=,20.68,5,48224
1429,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA9,,=,20.68,5,48216
1430,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA9,,=,20.68,5,48201
1431,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA9,,=,20.68,5,48221
1432,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA9,,=,20.68,5,48223
1433,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA9,,=,20.68,5,48236
1434,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA9,,=,20.68,5,48214
1435,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA9,,=,20.68,5,48212
1436,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA9,,=,20.68,5,48243
1437,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA9,,=,20.68,5,48239
1438,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA9,,=,20.68,5,48203
1439,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA9,,=,20.68,5,48238
1440,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA9,,=,20.68,5,48211
1441,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA9,,=,20.68,5,48235
1442,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA9,,=,20.68,5,48234
1443,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA9,,=,20.68,5,48228
1444,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA9,,=,20.68,5,48205
1445,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA9,,=,20.68,5,48210
1446,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA9,,=,20.68,5,48227
1447,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA9,,=,20.68,5,48207
1448,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA9,,=,20.68,5,48206
1449,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA9,,=,20.68,5,48209
1450,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA9,,=,20.68,5,48204
1451,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA9,,=,20.68,5,48219
1452,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA9,,=,20.68,5,48202
1453,MI0001800,City of Detroit,5,SW,DBP5,4/16/2019,35462562010SEH1,HAA9,,=,20.68,5,48217
1454,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA5,,=,22.91,5,48213
1455,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA5,,=,22.91,5,48226
1456,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA5,,=,22.91,5,48215
1457,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA5,,=,22.91,5,48224
1458,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA5,,=,22.91,5,48216
1459,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA5,,=,22.91,5,48201
1460,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA5,,=,22.91,5,48221
1461,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA5,,=,22.91,5,48223
1462,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA5,,=,22.91,5,48236
1463,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA5,,=,22.91,5,48214
1464,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA5,,=,22.91,5,48212
1465,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA5,,=,22.91,5,48243
1466,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA5,,=,22.91,5,48239
1467,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA5,,=,22.91,5,48203
1468,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA5,,=,22.91,5,48238
1469,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA5,,=,22.91,5,48211
1470,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA5,,=,22.91,5,48235
1471,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA5,,=,22.91,5,48234
1472,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA5,,=,22.91,5,48228
1473,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA5,,=,22.91,5,48205
1474,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA5,,=,22.91,5,48210
1475,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA5,,=,22.91,5,48227
1476,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA5,,=,22.91,5,48207
1477,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA5,,=,22.91,5,48206
1478,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA5,,=,22.91,5,48209
1479,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA5,,=,22.91,5,48204
1480,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA5,,=,22.91,5,48219
1481,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA5,,=,22.91,5,48202
1482,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA5,,=,22.91,5,48217
1483,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA6Br,,=,10.21,5,48213
1484,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA6Br,,=,10.21,5,48226
1485,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA6Br,,=,10.21,5,48215
1486,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA6Br,,=,10.21,5,48224
1487,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA6Br,,=,10.21,5,48216
1488,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA6Br,,=,10.21,5,48201
1489,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA6Br,,=,10.21,5,48221
1490,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA6Br,,=,10.21,5,48223
1491,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA6Br,,=,10.21,5,48236
1492,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA6Br,,=,10.21,5,48214
1493,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA6Br,,=,10.21,5,48212
1494,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA6Br,,=,10.21,5,48243
1495,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA6Br,,=,10.21,5,48239
1496,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA6Br,,=,10.21,5,48203
1497,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA6Br,,=,10.21,5,48238
1498,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA6Br,,=,10.21,5,48211
1499,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA6Br,,=,10.21,5,48235
1500,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA6Br,,=,10.21,5,48234
1501,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA6Br,,=,10.21,5,48228
1502,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA6Br,,=,10.21,5,48205
1503,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA6Br,,=,10.21,5,48210
1504,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA6Br,,=,10.21,5,48227
1505,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA6Br,,=,10.21,5,48207
1506,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA6Br,,=,10.21,5,48206
1507,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA6Br,,=,10.21,5,48209
1508,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA6Br,,=,10.21,5,48204
1509,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA6Br,,=,10.21,5,48219
1510,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA6Br,,=,10.21,5,48202
1511,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA6Br,,=,10.21,5,48217
1512,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA9,,=,31.41,5,48213
1513,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA9,,=,31.41,5,48226
1514,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA9,,=,31.41,5,48215
1515,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA9,,=,31.41,5,48224
1516,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA9,,=,31.41,5,48216
1517,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA9,,=,31.41,5,48201
1518,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA9,,=,31.41,5,48221
1519,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA9,,=,31.41,5,48223
1520,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA9,,=,31.41,5,48236
1521,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA9,,=,31.41,5,48214
1522,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA9,,=,31.41,5,48212
1523,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA9,,=,31.41,5,48243
1524,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA9,,=,31.41,5,48239
1525,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA9,,=,31.41,5,48203
1526,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA9,,=,31.41,5,48238
1527,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA9,,=,31.41,5,48211
1528,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA9,,=,31.41,5,48235
1529,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA9,,=,31.41,5,48234
1530,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA9,,=,31.41,5,48228
1531,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA9,,=,31.41,5,48205
1532,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA9,,=,31.41,5,48210
1533,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA9,,=,31.41,5,48227
1534,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA9,,=,31.41,5,48207
1535,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA9,,=,31.41,5,48206
1536,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA9,,=,31.41,5,48209
1537,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA9,,=,31.41,5,48204
1538,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA9,,=,31.41,5,48219
1539,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA9,,=,31.41,5,48202
1540,MI0001800,City of Detroit,5,SW,DBP5,8/6/2019,35488164003SEH2,HAA9,,=,31.41,5,48217
1541,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA5,,=,13.69,5,48213
1542,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA5,,=,13.69,5,48226
1543,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA5,,=,13.69,5,48215
1544,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA5,,=,13.69,5,48224
1545,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA5,,=,13.69,5,48216
1546,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA5,,=,13.69,5,48201
1547,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA5,,=,13.69,5,48221
1548,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA5,,=,13.69,5,48223
1549,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA5,,=,13.69,5,48236
1550,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA5,,=,13.69,5,48214
1551,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA5,,=,13.69,5,48212
1552,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA5,,=,13.69,5,48243
1553,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA5,,=,13.69,5,48239
1554,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA5,,=,13.69,5,48203
1555,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA5,,=,13.69,5,48238
1556,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA5,,=,13.69,5,48211
1557,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA5,,=,13.69,5,48235
1558,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA5,,=,13.69,5,48234
1559,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA5,,=,13.69,5,48228
1560,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA5,,=,13.69,5,48205
1561,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA5,,=,13.69,5,48210
1562,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA5,,=,13.69,5,48227
1563,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA5,,=,13.69,5,48207
1564,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA5,,=,13.69,5,48206
1565,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA5,,=,13.69,5,48209
1566,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA5,,=,13.69,5,48204
1567,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA5,,=,13.69,5,48219
1568,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA5,,=,13.69,5,48202
1569,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA5,,=,13.69,5,48217
1570,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA6Br,,=,9.59,5,48213
1571,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA6Br,,=,9.59,5,48226
1572,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA6Br,,=,9.59,5,48215
1573,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA6Br,,=,9.59,5,48224
1574,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA6Br,,=,9.59,5,48216
1575,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA6Br,,=,9.59,5,48201
1576,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA6Br,,=,9.59,5,48221
1577,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA6Br,,=,9.59,5,48223
1578,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA6Br,,=,9.59,5,48236
1579,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA6Br,,=,9.59,5,48214
1580,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA6Br,,=,9.59,5,48212
1581,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA6Br,,=,9.59,5,48243
1582,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA6Br,,=,9.59,5,48239
1583,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA6Br,,=,9.59,5,48203
1584,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA6Br,,=,9.59,5,48238
1585,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA6Br,,=,9.59,5,48211
1586,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA6Br,,=,9.59,5,48235
1587,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA6Br,,=,9.59,5,48234
1588,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA6Br,,=,9.59,5,48228
1589,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA6Br,,=,9.59,5,48205
1590,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA6Br,,=,9.59,5,48210
1591,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA6Br,,=,9.59,5,48227
1592,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA6Br,,=,9.59,5,48207
1593,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA6Br,,=,9.59,5,48206
1594,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA6Br,,=,9.59,5,48209
1595,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA6Br,,=,9.59,5,48204
1596,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA6Br,,=,9.59,5,48219
1597,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA6Br,,=,9.59,5,48202
1598,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA6Br,,=,9.59,5,48217
1599,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA9,,=,21.89,5,48213
1600,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA9,,=,21.89,5,48226
1601,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA9,,=,21.89,5,48215
1602,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA9,,=,21.89,5,48224
1603,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA9,,=,21.89,5,48216
1604,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA9,,=,21.89,5,48201
1605,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA9,,=,21.89,5,48221
1606,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA9,,=,21.89,5,48223
1607,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA9,,=,21.89,5,48236
1608,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA9,,=,21.89,5,48214
1609,MI0001800,City of Detroit,5,SW,DBP6,4/16/2019,35462562011SEH1,HAA9,,=,21.89,5,48212
